Year,Name,player_height,player_weight,gp,net_rating
2009,DeJuan Blair,200.66,120.20188,82.0,4.0
2009,DeMar DeRozan,200.66,99.79024,77.0,-5.5
2009,DeMarre Carroll,203.2,96.161504,71.0,-1.7
2009,DeSagana Diop,213.36,127.00576,27.0,3.2
2009,DeShawn Stevenson,195.58,98.883056,64.0,-3.4
2009,Delonte West,190.5,81.64656,60.0,7.5
2009,Derek Fisher,185.42,95.25431999999999,82.0,7.5
2009,Deron Williams,190.5,93.893544,76.0,7.3
2009,Derrick Brown,203.2,102.965384,57.0,1.5
2009,Derrick Rose,190.5,86.18248,78.0,-0.5
2009,Desmond Mason,195.58,100.697424,5.0,-28.6
2009,Devean George,203.2,106.59412,45.0,0.4
2009,Devin Brown,195.58,95.25431999999999,50.0,-1.1
2009,Devin Harris,190.5,86.18248,64.0,-11.4
2009,Dirk Nowitzki,213.36,111.13004,81.0,6.4
2009,Dominic McGuire,205.74,99.79024,51.0,-16.1
2009,Donte Greene,210.82,102.511792,76.0,-4.2
2009,Dorell Wright,205.74,95.25431999999999,72.0,2.8
2009,Drew Gooden,208.28,113.398,70.0,-6.8
2009,Dwayne Jones,208.28,113.851592,2.0,16.2
2009,Dwight Howard,210.82,120.20188,82.0,11.8
2009,Dwyane Wade,193.04,99.79024,77.0,7.4
2009,Earl Barron,213.36,113.398,7.0,1.1
2009,Earl Boykins,165.1,60.327736,67.0,-11.1
2009,Earl Clark,208.28,102.0582,51.0,-1.5
2009,Earl Watson,185.42,83.91452,79.0,-2.1
2009,Eddie House,185.42,79.3786,68.0,0.1
2009,Eddy Curry,213.36,133.80964,7.0,-14.5
2009,Eduardo Najera,203.2,106.59412,46.0,-3.1
2009,Elton Brand,205.74,115.212368,76.0,-2.8
2009,Emeka Okafor,208.28,115.66596,82.0,-2.9
2009,Eric Gordon,190.5,100.697424,62.0,-4.6
2009,Eric Maynor,190.5,79.3786,81.0,2.8
2009,Erick Dampier,210.82,120.20188,55.0,7.8
2009,Ersan Ilyasova,208.28,106.59412,81.0,3.6
2009,Etan Thomas,208.28,117.93392,23.0,-3.9
2009,Fabricio Oberto,208.28,111.13004,57.0,-4.9
2009,Flip Murray,190.5,90.7184,75.0,0.2
2009,Francisco Elson,213.36,108.86208,12.0,-2.4
2009,Francisco Garcia,200.66,88.45044,25.0,-3.7
2009,Garrett Temple,198.12,86.18248,27.0,0.5
2009,George Hill,187.96,81.64656,78.0,4.6
2009,Gerald Henderson,195.58,97.52228,43.0,0.2
2009,Gerald Wallace,200.66,99.79024,76.0,1.6
2009,Gilbert Arenas,193.04,97.52228,32.0,-4.6
2009,Glen Davis,205.74,131.088088,54.0,-4.0
2009,Goran Dragic,190.5,86.18248,80.0,4.6
2009,Grant Hill,203.2,102.0582,81.0,4.0
2009,Greg Oden,213.36,129.27372,21.0,8.9
2009,Hakim Warrick,205.74,99.336648,76.0,-6.4
2009,Hamed Haddadi,218.44,120.20188,36.0,-13.1
2009,Hasheem Thabeet,220.98,121.109064,68.0,-5.9
2009,Hedo Turkoglu,208.28,99.79024,74.0,-3.4
2009,Henry Walker,198.12,99.79024,35.0,0.5
2009,Hilton Armstrong,210.82,106.59412,33.0,-4.7
2009,Ian Mahinmi,210.82,104.32616,26.0,-1.6
2009,Ime Udoka,195.58,99.79024,69.0,-0.8
2009,J.J. Barea,182.88,79.3786,78.0,-1.0
2009,J.R. Giddens,195.58,97.52228,32.0,-8.8
2009,JJ Hickson,205.74,109.76926399999999,81.0,2.6
2009,JJ Redick,193.04,86.18248,82.0,6.1
2009,JR Smith,198.12,99.79024,75.0,5.7
2009,JaVale McGee,213.36,114.305184,60.0,-8.2
2009,Jamaal Magloire,210.82,115.66596,36.0,-0.6
2009,Jamaal Tinsley,190.5,83.91452,38.0,-2.0
2009,Jamal Crawford,195.58,90.7184,79.0,4.4
2009,Jamario Moon,203.2,90.7184,61.0,7.5
2009,Jameer Nelson,182.88,86.18248,65.0,10.3
2009,James Harden,195.58,99.79024,76.0,5.9
2009,James Johnson,205.74,111.13004,65.0,-9.3
2009,James Jones,203.2,99.79024,36.0,-0.4
2009,James Posey,203.2,98.429464,77.0,-2.1
2009,James Singleton,203.2,104.32616,57.0,-8.5
2009,JamesOn Curry,190.5,86.18248,1.0,0.0
2009,Jannero Pargo,185.42,83.91452,63.0,-5.1
2009,Jared Dudley,200.66,102.0582,82.0,6.5
2009,Jared Jeffries,210.82,108.86208,70.0,-1.0
2009,Jarrett Jack,190.5,89.357624,82.0,-1.6
2009,Jarron Collins,210.82,112.944408,34.0,-0.6
2009,Jarvis Hayes,203.2,103.418976,45.0,-7.6
2009,Jason Collins,213.36,115.66596,24.0,-11.0
2009,Jason Hart,190.5,81.64656,5.0,15.8
2009,Jason Kapono,203.2,97.52228,57.0,-8.4
2009,Jason Kidd,193.04,95.25431999999999,80.0,6.0
2009,Jason Maxiell,200.66,117.93392,76.0,-6.8
2009,Jason Richardson,198.12,102.0582,79.0,6.4
2009,Jason Smith,213.36,108.86208,56.0,-4.1
2009,Jason Terry,187.96,81.64656,77.0,4.1
2009,Jason Thompson,210.82,113.398,75.0,-5.4
2009,Jason Williams,185.42,81.64656,82.0,8.2
2009,Jawad Williams,205.74,98.883056,54.0,-0.9
2009,Jeff Ayres,205.74,108.86208,39.0,-6.9
2009,Jeff Foster,210.82,113.398,16.0,-1.3
2009,Jeff Green,205.74,106.59412,82.0,2.0
2009,Jeff Teague,187.96,81.64656,71.0,-2.0
2009,Jermaine O'Neal,210.82,115.66596,70.0,5.1
2009,Jermaine Taylor,193.04,95.25431999999999,31.0,-20.7
2009,Jerry Stackhouse,198.12,98.883056,42.0,1.3
2009,Jerryd Bayless,190.5,90.7184,74.0,1.1
2009,Joakim Noah,210.82,105.233344,64.0,-1.3
2009,Jodie Meeks,193.04,94.347136,60.0,-3.1
2009,Joe Alexander,203.2,104.32616,8.0,-24.5
2009,Joe Johnson,200.66,108.86208,76.0,6.0
2009,Joe Smith,208.28,102.0582,64.0,-1.6
2009,Joel Anthony,205.74,111.13004,80.0,2.8
2009,Joel Przybilla,215.9,111.13004,30.0,2.9
2009,Joey Dorsey,203.2,121.562656,15.0,14.9
2009,Joey Graham,200.66,102.0582,62.0,-3.4
2009,Johan Petro,213.36,112.037224,36.0,0.5
2009,John Salmons,198.12,93.893544,81.0,2.5
2009,Jon Brockman,200.66,115.66596,52.0,-1.7
2009,Jonas Jerebko,208.28,104.779752,80.0,-3.5
2009,Jonathan Bender,213.36,104.32616,25.0,-10.5
2009,Jonny Flynn,182.88,83.91452,81.0,-13.2
2009,Jordan Farmar,187.96,81.64656,82.0,2.4
2009,Jordan Hill,208.28,106.59412,47.0,-2.8
2009,Jose Calderon,190.5,95.25431999999999,68.0,-2.3
2009,Josh Boone,208.28,108.86208,63.0,-11.0
2009,Josh Howard,200.66,95.25431999999999,35.0,1.1
2009,Josh McRoberts,208.28,108.86208,42.0,-0.9
2009,Josh Powell,205.74,108.86208,63.0,-5.6
2009,Josh Smith,205.74,108.86208,81.0,7.3
2009,Jrue Holiday,193.04,81.64656,73.0,-5.1
2009,Julian Wright,203.2,102.0582,68.0,-0.4
2009,Juwan Howard,205.74,114.758776,73.0,-1.1
2009,Kareem Rush,198.12,97.52228,7.0,-3.0
2009,Keith Bogans,195.58,97.52228,79.0,1.9
2009,Kelenna Azubuike,195.58,99.79024,9.0,-9.1
2009,Kendrick Perkins,208.28,127.00576,78.0,7.4
2009,Kenny Thomas,200.66,111.13004,26.0,2.5
2009,Kenyon Martin,205.74,108.86208,58.0,3.4
2009,Kevin Durant,205.74,104.32616,82.0,7.0
2009,Kevin Garnett,210.82,114.758776,69.0,8.1
2009,Kevin Love,208.28,117.93392,60.0,-7.4
2009,Kevin Martin,200.66,83.91452,46.0,-4.2
2009,Kevin Ollie,187.96,88.45044,25.0,-3.9
2009,Keyon Dooling,190.5,88.45044,53.0,-3.0
2009,Kirk Hinrich,190.5,86.18248,74.0,-2.1
2009,Kobe Bryant,198.12,92.98636,73.0,8.5
2009,Kosta Koufos,213.36,120.20188,36.0,-17.9
2009,Kris Humphries,205.74,106.59412,69.0,-8.1
2009,Kurt Thomas,205.74,104.32616,70.0,-5.2
2009,Kwame Brown,210.82,122.46984,48.0,-9.4
2009,Kyle Korver,200.66,96.161504,52.0,9.5
2009,Kyle Lowry,182.88,92.98636,68.0,2.0
2009,Kyle Weaver,198.12,91.171992,12.0,-2.3
2009,Kyrylo Fesenko,215.9,136.0776,49.0,9.9
2009,LaMarcus Aldridge,210.82,108.86208,78.0,4.8
2009,Lamar Odom,208.28,104.32616,82.0,6.1
2009,Larry Hughes,195.58,83.91452,45.0,-3.3
2009,LeBron James,203.2,113.398,76.0,10.8
2009,Leandro Barbosa,190.5,91.625584,44.0,8.0
2009,Leon Powe,203.2,108.86208,20.0,-1.1
2009,Lester Hudson,190.5,86.18248,25.0,2.5
2009,Lindsey Hunter,187.96,88.45044,13.0,-8.5
2009,Lou Amundson,205.74,107.954896,79.0,5.1
2009,Lou Williams,185.42,79.3786,64.0,-2.1
2009,Luc Mbah a Moute,203.2,104.32616,73.0,1.4
2009,Luis Scola,205.74,111.13004,82.0,-2.6
2009,Luke Ridnour,187.96,79.3786,82.0,-1.3
2009,Luke Walton,203.2,106.59412,29.0,-8.5
2009,Luol Deng,205.74,99.79024,70.0,0.9
2009,Luther Head,190.5,83.91452,47.0,0.9
2009,Malik Allen,208.28,115.66596,51.0,-12.9
2009,Malik Hairston,198.12,99.79024,47.0,2.6
2009,Manu Ginobili,198.12,92.98636,75.0,7.9
2009,Marc Gasol,215.9,120.20188,69.0,0.8
2009,Marcin Gortat,210.82,108.86208,81.0,4.2
2009,Marco Belinelli,195.58,90.7184,66.0,2.2
2009,Marcus Banks,187.96,92.98636,22.0,-2.2
2009,Marcus Camby,210.82,106.59412,74.0,2.6
2009,Marcus Haislip,208.28,104.32616,10.0,-2.6
2009,Marcus Landry,200.66,104.32616,18.0,0.8
2009,Marcus Thornton,193.04,92.98636,73.0,-2.2
2009,Marcus Williams,190.5,92.98636,62.0,-7.6
2009,Mardy Collins,198.12,99.79024,43.0,-9.1
2009,Mario Chalmers,185.42,86.18248,73.0,1.5
2009,Mario West,195.58,95.25431999999999,39.0,1.7
2009,Marquis Daniels,198.12,90.7184,51.0,3.9
2009,Marreese Speights,208.28,111.13004,62.0,-9.1
2009,Martell Webster,200.66,106.59412,82.0,2.5
2009,Marvin Williams,205.74,108.86208,81.0,6.4
2009,Matt Barnes,200.66,102.511792,81.0,12.3
2009,Matt Bonner,208.28,108.86208,65.0,7.9
2009,Matt Carroll,198.12,96.161504,25.0,-8.8
2009,Maurice Evans,195.58,99.79024,79.0,0.2
2009,Mehmet Okur,210.82,119.294696,73.0,3.6
2009,Metta World Peace,200.66,117.93392,77.0,6.8
2009,Michael Beasley,208.28,106.59412,78.0,0.9
2009,Michael Finley,200.66,102.0582,46.0,-0.5
2009,Michael Redd,198.12,97.52228,18.0,-11.5
2009,Mickael Pietrus,198.12,97.52228,75.0,5.6
2009,Mike Bibby,187.96,88.45044,80.0,7.1
2009,Mike Conley,185.42,83.91452,80.0,-1.0
2009,Mike Dunleavy,205.74,104.32616,67.0,-1.8
2009,Mike Harris,198.12,106.59412,13.0,-19.5
2009,Mike James,187.96,85.275296,4.0,1.0
2009,Mike Miller,203.2,98.883056,54.0,-5.4
2009,Mike Wilks,177.8,81.64656,4.0,-28.1
2009,Mikki Moore,213.36,102.0582,23.0,-14.9
2009,Mo Williams,185.42,86.18248,69.0,5.3
2009,Monta Ellis,190.5,81.64656,64.0,-7.2
2009,Morris Peterson,200.66,99.79024,46.0,-5.3
2009,Nate Robinson,175.26,81.64656,56.0,-2.0
2009,Nathan Jawai,208.28,127.00576,39.0,-9.5
2009,Nazr Mohammed,208.28,113.398,58.0,-0.8
2009,Nenad Krstic,213.36,108.86208,76.0,3.0
2009,Nene,210.82,113.398,82.0,5.1
2009,Nick Collison,208.28,115.66596,75.0,9.7
2009,Nick Young,198.12,90.7184,74.0,-1.9
2009,Nicolas Batum,203.2,90.7184,37.0,8.5
2009,O.J. Mayo,193.04,95.25431999999999,82.0,-2.7
2009,Oleksiy Pecherov,213.36,106.140528,44.0,-3.1
2009,Oliver Lafayette,187.96,86.18248,1.0,-24.7
2009,Omri Casspi,205.74,102.0582,77.0,-2.9
2009,Othello Hunter,203.2,102.0582,7.0,-27.1
2009,Othyus Jeffers,195.58,95.25431999999999,14.0,-1.4
2009,Patrick O'Bryant,213.36,113.398,11.0,-17.2
2009,Patty Mills,182.88,83.91452,10.0,-26.6
2009,Pau Gasol,213.36,113.398,65.0,6.2
2009,Paul Davis,210.82,122.46984,2.0,13.6
2009,Paul Millsap,203.2,113.398,82.0,6.6
2009,Paul Pierce,200.66,106.59412,71.0,5.3
2009,Peja Stojakovic,208.28,103.872568,62.0,-1.5
2009,Pops Mensah-Bonsu,205.74,106.59412,20.0,-18.3
2009,Primoz Brezec,215.9,115.66596,21.0,-5.9
2009,Quentin Richardson,198.12,103.418976,76.0,6.3
2009,Quinton Ross,198.12,87.543256,52.0,-3.7
2009,Rafer Alston,187.96,79.3786,52.0,-4.7
2009,Raja Bell,195.58,97.52228,6.0,7.6
2009,Rajon Rondo,185.42,77.56423199999998,81.0,4.8
2009,Ramon Sessions,190.5,86.18248,82.0,-7.4
2009,Randolph Morris,210.82,124.7378,28.0,-8.0
2009,Randy Foye,193.04,96.615096,70.0,-8.2
2009,Rashard Lewis,208.28,104.32616,72.0,8.7
2009,Rasheed Wallace,210.82,104.32616,79.0,1.9
2009,Rasho Nesterovic,213.36,115.66596,42.0,-10.4
2009,Rasual Butler,200.66,92.98636,82.0,-5.0
2009,Ray Allen,195.58,92.98636,80.0,7.4
2009,Raymond Felton,185.42,89.811216,80.0,2.1
2009,Reggie Evans,203.2,111.13004,28.0,1.5
2009,Reggie Williams,198.12,95.25431999999999,24.0,-3.5
2009,Renaldo Balkman,203.2,94.347136,13.0,-22.4
2009,Richard Hamilton,200.66,87.543256,46.0,-5.5
2009,Richard Jefferson,200.66,102.0582,81.0,6.6
2009,Ricky Davis,200.66,88.45044,36.0,-10.6
2009,Robin Lopez,213.36,115.66596,51.0,4.9
2009,Rodney Carney,200.66,92.98636,68.0,-4.5
2009,Rodney Stuckey,195.58,92.98636,73.0,-3.8
2009,Rodrigue Beaubois,182.88,77.11064,56.0,5.3
2009,Roger Mason Jr.,195.58,96.161504,79.0,1.6
2009,Roko Ukic,195.58,86.18248,13.0,5.1
2009,Ronnie Brewer,200.66,102.965384,58.0,2.3
2009,Ronnie Price,187.96,83.46092800000002,60.0,1.7
2009,Ronny Turiaf,208.28,113.398,42.0,-0.9
2009,Roy Hibbert,218.44,126.098576,81.0,0.5
2009,Royal Ivey,193.04,97.52228,44.0,0.7
2009,Rudy Fernandez,198.12,83.91452,62.0,1.0
2009,Rudy Gay,203.2,104.32616,80.0,-1.1
2009,Russell Westbrook,190.5,84.821704,82.0,5.0
2009,Ryan Anderson,208.28,108.86208,63.0,10.4
2009,Ryan Bowen,205.74,98.883056,1.0,69.2
2009,Ryan Gomes,200.66,111.13004,76.0,-10.0
2009,Ryan Hollins,213.36,104.32616,73.0,-16.8
2009,Sam Young,198.12,99.79024,80.0,-9.2
2009,Samuel Dalembert,210.82,113.398,82.0,-4.2
2009,Sasha Pavlovic,200.66,106.59412,71.0,-15.5
2009,Sasha Vujacic,200.66,92.98636,67.0,-2.8
2009,Sean Marks,208.28,113.398,14.0,-1.3
2009,Sean May,205.74,120.655472,37.0,-0.6
2009,Sean Williams,208.28,106.59412,20.0,-3.8
2009,Sebastian Telfair,182.88,79.3786,43.0,-7.3
2009,Serge Ibaka,208.28,106.59412,73.0,1.6
2009,Sergio Rodriguez,190.5,79.83219199999998,66.0,-1.6
2009,Shane Battier,203.2,99.79024,67.0,-1.0
2009,Shannon Brown,193.04,95.25431999999999,82.0,1.0
2009,Shaquille O'Neal,215.9,147.4174,53.0,3.8
2009,Shaun Livingston,200.66,83.91452,36.0,0.5
2009,Shavlik Randolph,208.28,107.047712,6.0,11.1
2009,Shawn Marion,200.66,103.418976,75.0,6.9
2009,Shelden Williams,205.74,113.398,54.0,5.8
2009,Solomon Jones,208.28,111.13004,52.0,-11.1
2009,Sonny Weems,198.12,92.079176,69.0,0.8
2009,Spencer Hawes,215.9,111.13004,72.0,-6.5
2009,Stephen Curry,190.5,83.91452,80.0,-3.1
2009,Stephen Graham,198.12,97.52228,70.0,-1.1
2009,Stephen Jackson,203.2,97.52228,81.0,1.4
2009,Steve Blake,190.5,78.017824,80.0,-2.7
2009,Steve Nash,190.5,80.73937600000002,81.0,7.1
2009,Steve Novak,208.28,108.86208,54.0,-16.5
2009,Steven Hunter,213.36,108.86208,21.0,-11.7
2009,Sundiata Gaines,185.42,88.45044,32.0,0.1
2009,T.J. Ford,182.88,74.84268,47.0,-6.7
2009,Taj Gibson,205.74,102.0582,82.0,-0.8
2009,Taylor Griffin,200.66,107.954896,8.0,1.5
2009,Tayshaun Prince,205.74,97.52228,49.0,-5.0
2009,Terrence Williams,198.12,99.79024,78.0,-8.3
2009,Thabo Sefolosha,200.66,97.52228,82.0,2.4
2009,Thaddeus Young,203.2,99.79024,67.0,-3.1
2009,Theo Ratliff,208.28,106.59412,49.0,0.1
2009,Tim Duncan,210.82,117.93392,78.0,7.0
2009,Tim Thomas,208.28,108.86208,18.0,-2.3
2009,Toney Douglas,185.42,90.7184,56.0,-4.7
2009,Tony Allen,193.04,96.615096,54.0,1.7
2009,Tony Battie,210.82,108.86208,15.0,-19.5
2009,Tony Parker,187.96,81.64656,56.0,5.8
2009,Tracy McGrady,203.2,101.151016,30.0,-9.6
2009,Travis Diener,185.42,79.3786,9.0,-26.9
2009,Travis Outlaw,205.74,93.893544,34.0,-2.9
2009,Trenton Hassell,195.58,102.965384,52.0,-16.7
2009,Trevor Ariza,203.2,95.25431999999999,72.0,-1.4
2009,Trey Gilder,205.74,92.98636,2.0,22.4
2009,Troy Murphy,210.82,111.13004,72.0,-5.7
2009,Ty Lawson,180.34,88.45044,65.0,5.4
2009,Tyler Hansbrough,205.74,113.398,29.0,-4.3
2009,Tyreke Evans,198.12,99.79024,72.0,-7.0
2009,Tyrus Thomas,208.28,102.0582,54.0,-1.5
2009,Tyson Chandler,215.9,106.59412,51.0,-1.2
2009,Udonis Haslem,203.2,106.59412,78.0,3.1
2009,Vince Carter,198.12,99.79024,75.0,12.1
2009,Vladimir Radmanovic,208.28,106.59412,41.0,-8.0
2009,Wayne Ellington,193.04,90.7184,76.0,-8.4
2009,Wesley Matthews,195.58,99.79024,82.0,4.2
2009,Will Bynum,182.88,83.91452,63.0,-10.0
2009,Will Conroy,187.96,88.45044,5.0,-22.3
2009,Willie Green,190.5,91.171992,73.0,-4.8
2009,Wilson Chandler,203.2,102.0582,65.0,-3.1
2009,Yakhouba Diawara,200.66,102.0582,6.0,-4.7
2009,Yi Jianlian,213.36,113.398,52.0,-7.4
2009,Zach Randolph,205.74,117.93392,81.0,-1.8
2009,Zaza Pachulia,210.82,124.7378,78.0,0.2
2009,Zydrunas Ilgauskas,220.98,117.93392,64.0,7.9
2010,AJ Price,187.96,82.10015200000002,50.0,1.6
2010,Aaron Brooks,182.88,73.028312,59.0,-6.5
2010,Aaron Gray,213.36,122.46984,41.0,2.2
2010,Acie Law,190.5,91.625584,51.0,-8.2
2010,Al Harrington,205.74,113.398,73.0,3.7
2010,Al Horford,208.28,111.13004,77.0,0.2
2010,Al Jefferson,208.28,127.00576,82.0,-3.2
2010,Al Thornton,203.2,106.59412,71.0,-4.8
2010,Al-Farouq Aminu,205.74,97.52228,81.0,-7.8
2010,Alexis Ajinca,218.44,112.490816,34.0,-1.4
2010,Alonzo Gee,198.12,99.79024,56.0,-10.7
2010,Amar'e Stoudemire,208.28,108.86208,78.0,1.2
2010,Amir Johnson,205.74,95.25431999999999,72.0,-2.8
2010,Anderson Varejao,210.82,117.93392,31.0,-9.0
2010,Andray Blatche,210.82,117.93392,64.0,-6.9
2010,Andre Iguodala,198.12,93.893544,67.0,3.4
2010,Andre Miller,187.96,90.7184,81.0,4.7
2010,Andrea Bargnani,213.36,113.398,66.0,-8.0
2010,Andrei Kirilenko,205.74,106.59412,64.0,-1.1
2010,Andres Nocioni,200.66,102.0582,54.0,-6.9
2010,Andrew Bogut,213.36,117.93392,65.0,0.0
2010,Andrew Bynum,213.36,129.27372,54.0,7.1
2010,Andris Biedrins,213.36,108.86208,59.0,-7.8
2010,Andy Rautins,193.04,86.18248,5.0,-18.8
2010,Antawn Jamison,205.74,106.59412,56.0,-10.6
2010,Anthony Carter,187.96,88.45044,33.0,1.1
2010,Anthony Morrow,195.58,95.25431999999999,58.0,-4.1
2010,Anthony Parker,198.12,95.25431999999999,72.0,-7.8
2010,Anthony Randolph,210.82,102.0582,40.0,-10.7
2010,Anthony Tolliver,205.74,110.222856,65.0,-4.0
2010,Antoine Wright,200.66,97.52228,7.0,-19.0
2010,Antonio Daniels,193.04,92.98636,4.0,17.6
2010,Antonio McDyess,205.74,111.13004,73.0,5.8
2010,Armon Johnson,190.5,88.45044,38.0,-3.0
2010,Arron Afflalo,195.58,97.52228,69.0,3.8
2010,Austin Daye,210.82,90.7184,72.0,-4.7
2010,Avery Bradley,187.96,81.64656,31.0,-17.3
2010,Baron Davis,190.5,97.52228,58.0,-1.3
2010,Ben Gordon,190.5,90.7184,82.0,-3.5
2010,Ben Uzoh,190.5,92.98636,42.0,-8.7
2010,Ben Wallace,205.74,108.86208,54.0,-7.2
2010,Beno Udrih,190.5,92.98636,79.0,-5.6
2010,Blake Griffin,208.28,113.851592,82.0,-3.4
2010,Bobby Simmons,198.12,106.59412,2.0,14.4
2010,Boris Diaw,203.2,106.59412,82.0,-3.9
2010,Brad Miller,213.36,118.38751200000002,60.0,0.0
2010,Brandan Wright,208.28,95.25431999999999,37.0,-7.8
2010,Brandon Bass,203.2,113.398,76.0,6.4
2010,Brandon Jennings,185.42,76.657048,63.0,-2.1
2010,Brandon Roy,198.12,95.707912,47.0,2.5
2010,Brandon Rush,198.12,95.25431999999999,67.0,-6.0
2010,Brendan Haywood,213.36,119.294696,72.0,0.8
2010,Brian Cardinal,203.2,108.86208,56.0,0.4
2010,Brian Cook,205.74,113.398,40.0,-8.8
2010,Brian Scalabrine,205.74,106.59412,18.0,1.1
2010,Brian Skinner,205.74,115.66596,2.0,-95.6
2010,Brook Lopez,213.36,120.20188,82.0,-7.0
2010,Byron Mullens,213.36,124.7378,13.0,-14.8
2010,C.J. Watson,187.96,79.3786,82.0,8.3
2010,CJ Miles,198.12,105.233344,78.0,0.8
2010,Carl Landry,205.74,112.490816,76.0,-4.5
2010,Carlos Arroyo,187.96,90.7184,64.0,6.2
2010,Carlos Boozer,205.74,120.655472,59.0,6.5
2010,Carlos Delfino,198.12,104.32616,49.0,-3.9
2010,Carmelo Anthony,203.2,104.32616,77.0,3.2
2010,Caron Butler,200.66,103.418976,29.0,8.8
2010,Cartier Martin,200.66,99.79024,52.0,2.3
2010,Channing Frye,210.82,111.13004,77.0,2.3
2010,Charlie Bell,190.5,90.7184,19.0,2.0
2010,Charlie Villanueva,210.82,105.233344,76.0,-5.6
2010,Chase Budinger,200.66,98.883056,78.0,4.0
2010,Chauncey Billups,190.5,95.25431999999999,72.0,2.8
2010,Chris Andersen,208.28,103.418976,45.0,5.2
2010,Chris Bosh,210.82,106.59412,77.0,11.4
2010,Chris Douglas-Roberts,200.66,95.25431999999999,44.0,-1.0
2010,Chris Duhon,185.42,86.18248,51.0,1.6
2010,Chris Johnson,210.82,95.25431999999999,14.0,-21.3
2010,Chris Kaman,213.36,120.20188,32.0,-4.7
2010,Chris Paul,182.88,79.3786,80.0,5.2
2010,Chris Quinn,187.96,79.3786,41.0,-1.8
2010,Chris Wilcox,208.28,106.59412,57.0,-1.0
2010,Christian Eyenga,195.58,95.25431999999999,44.0,-10.4
2010,Chuck Hayes,198.12,107.954896,74.0,5.9
2010,Cole Aldrich,210.82,111.13004,18.0,3.9
2010,Corey Brewer,205.74,85.275296,69.0,-3.8
2010,Corey Maggette,198.12,102.0582,67.0,-3.1
2010,Courtney Lee,195.58,90.7184,81.0,0.1
2010,Craig Brackins,208.28,104.32616,3.0,-29.2
2010,Craig Smith,200.66,120.20188,48.0,-5.7
2010,D.J. Augustin,182.88,81.64656,82.0,-4.9
2010,DJ Mbenga,213.36,115.66596,41.0,-5.2
2010,DJ White,205.74,113.851592,47.0,-2.7
2010,DaJuan Summers,203.2,108.86208,22.0,-4.6
2010,Daequan Cook,195.58,95.25431999999999,43.0,7.0
2010,Dahntay Jones,198.12,95.25431999999999,45.0,-1.8
2010,Damien Wilkins,198.12,102.0582,52.0,-8.7
2010,Damion James,200.66,99.79024,25.0,-3.3
2010,Dan Gadzuric,210.82,108.86208,42.0,-7.7
2010,Daniel Gibson,187.96,90.7184,67.0,-5.4
2010,Danilo Gallinari,208.28,102.0582,62.0,2.1
2010,Danny Granger,203.2,103.418976,79.0,-0.9
2010,Danny Green,198.12,95.25431999999999,8.0,12.8
2010,Dante Cunningham,203.2,104.32616,78.0,-3.3
2010,Darius Songaila,205.74,112.490816,10.0,-14.1
2010,Darko Milicic,213.36,124.7378,69.0,-6.7
2010,Darnell Jackson,205.74,114.758776,59.0,-5.8
2010,Darrell Arthur,205.74,106.59412,80.0,2.0
2010,Darren Collison,182.88,72.57472,79.0,-3.3
2010,David Andersen,210.82,112.037224,40.0,-0.4
2010,David Lee,205.74,108.86208,73.0,-2.3
2010,David West,205.74,108.86208,70.0,3.3
2010,DeAndre Jordan,210.82,120.20188,80.0,-2.7
2010,DeJuan Blair,200.66,122.46984,81.0,5.1
2010,DeMar DeRozan,200.66,99.79024,82.0,-7.7
2010,DeMarcus Cousins,210.82,122.46984,81.0,-7.5
2010,DeMarre Carroll,203.2,96.161504,12.0,1.1
2010,DeSagana Diop,213.36,127.00576,16.0,-8.2
2010,DeShawn Stevenson,195.58,98.883056,72.0,3.2
2010,Delonte West,190.5,81.64656,24.0,-9.2
2010,Derek Fisher,185.42,95.25431999999999,82.0,9.3
2010,Deron Williams,190.5,94.800728,65.0,-2.7
2010,Derrick Brown,203.2,99.79024,49.0,-4.3
2010,Derrick Caracter,205.74,124.7378,41.0,-8.4
2010,Derrick Favors,208.28,111.583632,78.0,-7.2
2010,Derrick Rose,190.5,86.18248,81.0,8.3
2010,Devin Ebanks,205.74,97.52228,20.0,-14.1
2010,Devin Harris,190.5,86.18248,71.0,-5.0
2010,Dexter Pittman,210.82,139.70633600000002,2.0,39.1
2010,Dirk Nowitzki,213.36,111.13004,73.0,11.0
2010,Dominic McGuire,205.74,99.79024,52.0,-5.7
2010,Dominique Jones,195.58,97.52228,18.0,-8.7
2010,Donte Greene,210.82,102.511792,69.0,-3.7
2010,Dorell Wright,205.74,92.98636,82.0,-2.1
2010,Drew Gooden,208.28,113.398,35.0,-3.7
2010,Dwight Howard,210.82,120.20188,78.0,8.6
2010,Dwyane Wade,193.04,99.79024,76.0,10.6
2010,Earl Barron,213.36,113.398,21.0,-6.8
2010,Earl Boykins,165.1,60.327736,57.0,2.7
2010,Earl Clark,208.28,102.0582,42.0,-4.6
2010,Earl Watson,185.42,88.45044,80.0,-0.8
2010,Ed Davis,208.28,97.52228,65.0,-9.8
2010,Eddie House,185.42,86.18248,56.0,5.3
2010,Eduardo Najera,203.2,106.59412,31.0,1.8
2010,Ekpe Udoh,208.28,111.13004,58.0,6.5
2010,Elton Brand,205.74,115.212368,81.0,1.4
2010,Emeka Okafor,208.28,115.66596,72.0,3.9
2010,Eric Bledsoe,185.42,88.45044,81.0,-7.0
2010,Eric Gordon,190.5,97.52228,56.0,-1.7
