Age,FG%,FT%,PTS,AST,STL,BLK,TOV
35.0,0.441,0.545,232.0,37.0,19.0,7.0,29.0
24.0,0.474,0.774,586.0,79.0,39.0,30.0,99.0
27.0,0.345,0.778,175.0,29.0,24.0,9.0,24.0
23.0,0.413,0.708,626.0,85.0,57.0,26.0,66.0
23.0,0.3499999999999999,1.0,38.0,8.0,6.0,2.0,6.0
28.0,0.552,0.304,265.0,33.0,30.0,46.0,59.0
24.0,0.4096666666666666,0.6716666666666665,330.6666666666667,90.0,54.0,10.666666666666666,60.666666666666664
23.0,0.38933333333333336,0.8083333333333335,288.0,65.33333333333333,19.333333333333332,2.0,41.333333333333336
25.0,0.41900000000000004,0.867,734.0,189.33333333333334,38.0,3.3333333333333335,95.33333333333333
26.0,0.37366666666666665,0.6153333333333333,225.33333333333334,120.0,24.0,4.0,52.0
30.0,0.42,0.809,580.0,263.0,33.0,1.0,70.0
26.0,0.475,0.5770000000000001,552.0,57.0,36.0,35.0,96.0
30.0,0.47700000000000004,0.9009999999999999,1277.0,137.0,39.0,8.0,95.0
29.0,0.4146666666666667,0.7533333333333334,564.6666666666666,130.0,54.666666666666664,14.666666666666666,64.66666666666667
21.0,0.42200000000000004,0.67,386.0,77.0,38.0,26.0,76.0
24.0,0.5745,0.8,58.0,4.0,5.0,4.0,13.0
27.0,0.511,0.619,70.66666666666667,2.0,1.3333333333333333,13.333333333333334,12.0
22.0,0.41200000000000003,0.753,227.0,40.0,12.0,2.0,32.0
19.0,0.49,0.6970000000000001,308.0,42.0,31.0,5.0,47.0
23.0,0.409,0.429,27.0,1.0,6.0,3.0,3.0
24.0,0.424,0.8146666666666667,418.6666666666667,62.666666666666664,48.0,16.666666666666668,32.666666666666664
34.0,0.396,0.9009999999999999,1010.0,158.0,59.0,14.0,92.0
32.0,0.36275,0.6970000000000001,261.5,126.5,23.5,3.0,54.5
24.0,0.409,0.84,312.0,48.0,25.0,17.0,39.0
25.0,0.44,0.868,2217.0,565.0,154.0,60.0,321.0
27.0,0.589,0.657,554.0,95.0,54.0,70.0,79.0
34.0,0.368,0.848,250.0,24.0,13.0,8.0,13.0
22.0,0.545,0.56,62.0,2.0,5.0,9.0,6.0
19.0,0.353,0.552,105.0,13.0,8.0,2.0,5.0
35.0,0.429,1.0,41.0,8.0,0.0,0.0,3.0
23.0,0.364,0.5379999999999999,35.0,10.0,3.0,0.0,7.0
29.0,0.46799999999999997,0.716,518.0,130.0,72.0,11.0,62.0
22.0,0.439,0.7440000000000001,770.0,134.0,44.0,42.0,78.0
21.0,0.568,0.536,57.0,4.0,5.0,5.0,7.0
31.0,0.439,0.8809999999999999,957.0,373.0,75.0,13.0,191.0
31.0,0.42200000000000004,0.5770000000000001,203.0,19.0,18.0,44.0,29.0
34.0,0.348,0.773,172.0,38.0,13.0,3.0,16.0
28.0,0.434,0.83,656.0,140.0,32.0,44.0,104.0
37.0,0.42200000000000004,0.813,541.0,147.0,66.0,19.0,74.0
28.0,0.47,0.622,491.0,85.0,33.0,57.0,84.0
28.0,0.43200000000000005,0.579,60.0,15.0,4.0,9.0,9.0
27.0,0.579,0.75,137.0,14.0,8.0,8.0,26.0
28.0,0.4303333333333333,0.8326666666666668,778.6666666666666,89.33333333333333,35.333333333333336,22.666666666666668,72.0
26.0,0.46,0.862,1162.0,513.0,125.0,31.0,205.0
24.0,0.5,0.68,98.0,11.0,4.0,18.0,12.0
25.0,0.395,0.634,127.0,22.0,12.0,1.0,19.0
20.0,0.35200000000000004,0.591,411.0,79.0,40.0,68.0,85.0
27.0,0.273,1.0,9.0,2.0,3.0,1.0,5.0
27.0,0.552,0.828,90.0,13.0,11.0,12.0,5.0
22.0,0.41600000000000004,0.8909999999999999,295.0,44.0,21.0,6.0,27.0
26.0,0.424,0.795,832.0,339.0,82.0,32.0,166.0
28.0,0.532,0.8640000000000001,138.0,13.0,8.0,15.0,22.0
26.0,0.426,0.883,598.0,233.0,59.0,12.0,133.0
25.0,0.38,0.956,178.0,58.0,15.0,2.0,33.0
25.0,0.462,0.8340000000000001,1301.0,212.0,114.0,36.0,93.0
29.0,0.445,0.603,485.0,312.0,48.0,74.0,123.0
27.0,0.41600000000000004,0.9059999999999999,663.0,79.0,59.0,6.0,57.0
23.0,0.4,0.6,136.0,26.0,7.0,2.0,27.0
27.0,0.415,0.75,396.0,182.0,72.0,10.0,98.0
33.0,0.435,0.8009999999999999,1154.0,292.0,59.0,14.0,137.0
32.0,0.581,0.682,87.0,5.0,12.0,49.0,12.0
27.0,0.49,0.84,169.0,16.0,9.0,23.0,23.0
31.0,0.552,0.289,184.0,25.0,40.0,25.0,41.0
23.0,0.40399999999999997,0.643,93.0,13.0,8.0,10.0,22.0
24.0,0.5660000000000001,0.569,470.0,59.0,28.0,135.0,87.0
23.0,0.495,0.8420000000000001,135.0,13.0,10.0,0.0,8.0
32.0,0.40399999999999997,1.0,98.0,60.0,8.0,0.0,16.0
35.0,0.33299999999999996,0.5,42.0,13.0,9.0,4.0,5.0
24.0,0.445,0.785,1387.0,792.0,138.0,45.0,304.0
21.0,0.36700000000000005,0.444,100.0,17.0,5.0,4.0,25.0
25.0,0.44299999999999995,0.627,286.0,46.0,17.0,9.0,35.0
27.0,0.44566666666666666,0.8473333333333333,298.6666666666667,47.333333333333336,30.666666666666668,12.0,29.333333333333332
22.0,0.5720000000000001,0.7859999999999999,963.0,39.0,33.0,95.0,109.0
20.0,0.40700000000000003,0.609,94.0,16.0,16.0,7.0,14.0
22.0,0.44799999999999995,0.8290000000000001,703.0,206.0,51.0,12.0,96.0
28.0,0.386,0.909,167.0,67.0,20.0,5.0,32.0
27.0,0.45899999999999996,0.738,841.0,103.0,34.0,52.0,106.0
26.0,0.531,0.6863333333333334,35.333333333333336,14.666666666666666,4.0,0.0,8.0
33.0,0.415,0.9059999999999999,382.0,198.0,31.0,0.0,75.0
27.0,0.528,0.615,72.0,33.0,12.0,3.0,22.0
29.0,0.416,0.4956666666666667,684.6666666666666,184.66666666666666,58.0,77.33333333333333,137.33333333333334
24.0,0.446,0.855,592.0,274.0,63.0,23.0,91.0
20.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,1.0
24.0,0.46866666666666673,0.8373333333333332,146.0,24.0,18.0,20.0,17.333333333333332
25.0,0.387,0.8220000000000001,254.0,48.0,40.0,12.0,29.0
20.0,0.446,0.636,426.0,50.0,52.0,68.0,86.0
21.0,0.37599999999999995,0.6693333333333333,324.6666666666667,48.0,29.333333333333332,46.666666666666664,70.0
23.0,0.479,0.802,1057.0,161.0,148.0,48.0,97.0
23.0,0.475,0.684,656.0,109.0,64.0,39.0,98.0
24.0,0.385,0.8270000000000001,1075.0,318.0,89.0,31.0,100.0
23.0,0.455,0.889,118.0,86.0,21.0,0.0,35.0
30.0,0.45933333333333337,0.5043333333333333,164.0,34.0,10.666666666666666,28.0,63.333333333333336
25.0,0.507,0.691,946.0,89.0,62.0,57.0,118.0
25.0,0.426,0.6,390.0,78.0,52.0,33.0,73.0
21.0,0.401,0.696,1043.0,109.0,93.0,18.0,94.0
37.0,0.409,1.0,20.0,5.0,5.0,6.0,3.0
26.0,0.51,0.8540000000000001,686.0,110.0,24.0,25.0,74.0
38.0,0.501,0.7096666666666667,215.33333333333334,51.333333333333336,30.666666666666668,11.333333333333334,30.666666666666668
26.0,0.434,0.804,1228.0,168.0,51.0,39.0,122.0
31.0,0.42700000000000005,0.8809999999999999,779.0,89.0,33.0,1.0,76.0
25.0,0.513,0.7070000000000001,520.0,59.0,10.0,59.0,98.0
23.0,0.467,0.8590000000000001,1055.0,182.0,122.0,11.0,113.0
34.0,0.373,0.7,377.0,148.0,46.0,14.0,73.0
24.0,0.46299999999999997,0.879,1668.0,222.0,87.0,60.0,149.0
36.0,0.373,0.813,782.0,197.0,47.0,7.0,128.0
25.0,0.508,0.647,419.0,37.0,29.0,63.0,69.0
24.0,0.35,0.722,182.0,85.0,29.0,13.0,55.0
29.0,0.473,0.7440000000000001,509.0,57.0,34.0,25.0,46.0
21.0,0.348,0.643,74.0,28.0,15.0,7.0,10.0
33.0,0.48700000000000004,0.898,911.0,196.0,52.0,42.0,107.0
28.0,0.41200000000000003,0.8079999999999999,1244.0,473.0,109.0,13.0,173.0
24.0,0.49200000000000005,0.772,294.0,59.0,31.0,39.0,55.0
26.0,0.373,0.7543333333333333,320.0,56.666666666666664,31.333333333333332,14.0,36.666666666666664
22.0,0.46799999999999997,0.863,1628.0,389.0,114.0,20.0,186.0
29.0,0.466,0.845,1661.0,124.0,48.0,68.0,122.0
24.0,0.376,0.627,501.0,240.0,38.0,8.0,128.0
26.0,0.401,0.722,295.3333333333333,46.0,24.666666666666668,5.333333333333333,49.333333333333336
26.0,0.488,0.833,46.0,15.0,11.0,0.0,8.0
23.0,0.39899999999999997,0.8079999999999999,533.0,150.0,52.0,12.0,61.0
24.0,0.345,0.667,46.0,45.0,6.0,0.0,25.0
26.0,0.5,0.5,196.0,23.0,26.0,39.0,28.0
25.0,0.47200000000000003,0.7020000000000001,315.0,73.0,15.0,42.0,40.0
30.0,0.488,0.71,1743.0,511.0,109.0,49.0,272.0
32.0,0.474,0.784,467.0,99.0,41.0,8.0,44.0
30.0,0.429,0.75,18.0,5.0,6.0,1.0,3.0
24.0,0.426,0.632,122.0,90.0,28.0,6.0,30.0
32.0,0.39733333333333337,0.5113333333333333,172.66666666666666,46.666666666666664,14.666666666666666,34.666666666666664,41.333333333333336
28.0,0.40399999999999997,0.861,1242.0,164.0,88.0,10.0,101.0
28.0,0.395,0.589,660.0,106.0,81.0,21.0,99.0
22.0,0.25,0.5,6.0,1.0,2.0,0.0,2.0
27.0,0.4885,1.0,99.5,8.0,1.5,7.0,8.0
34.0,0.467,0.6990000000000001,763.0,105.0,47.0,18.0,94.0
25.0,0.479,0.684,256.0,24.0,17.0,11.0,26.0
33.0,0.426,0.857,188.0,96.0,20.0,4.0,38.0
29.0,0.469,0.7609999999999999,1007.0,139.0,65.0,22.0,108.0
26.0,0.45,0.6920000000000001,45.0,7.0,3.0,1.0,13.0
37.0,0.426,0.721,738.0,293.0,67.0,20.0,154.0
30.0,0.494,0.795,1413.0,307.0,70.0,131.0,176.0
30.0,0.5660000000000001,0.703,1001.0,97.0,49.0,110.0,100.0
28.0,0.423,0.848,568.0,94.0,31.0,3.0,61.0
25.0,0.434,0.628,845.0,133.0,63.0,16.0,73.0
20.0,0.36700000000000005,0.6459999999999999,523.0,208.0,99.0,18.0,90.0
27.0,0.38233333333333336,0.8150000000000001,253.33333333333334,24.0,18.0,4.666666666666667,18.0
28.0,0.40299999999999997,0.774,813.0,307.0,122.0,10.0,173.0
23.0,0.36200000000000004,0.825,216.0,39.0,31.0,12.0,27.0
25.0,0.465,0.763,1258.0,192.0,101.0,39.0,170.0
27.0,0.49200000000000005,0.843,791.0,72.0,20.0,34.0,82.0
28.0,0.264,0.75,106.0,17.0,7.0,1.0,22.0
28.0,0.424,0.713,577.0,100.0,69.0,36.0,60.0
24.0,0.573,0.495,717.0,74.0,65.0,63.0,106.0
34.0,0.444,0.779,764.0,114.0,67.0,50.0,87.0
34.0,0.409,0.8109999999999999,264.0,47.0,10.0,12.0,11.0
24.0,0.36200000000000004,0.763,319.0,204.0,24.0,2.0,61.0
21.0,0.39899999999999997,0.537,158.0,25.0,32.0,9.0,27.0
22.0,0.51,0.938,327.0,32.0,10.0,14.0,39.0
26.0,0.434,0.769,212.0,32.0,15.0,13.0,37.0
23.0,0.40166666666666667,0.7056666666666667,644.0,294.6666666666667,74.0,20.0,168.66666666666666
21.0,0.465,0.701,598.0,77.0,30.0,38.0,63.0
27.0,0.446,0.8590000000000001,1107.0,375.0,89.0,14.0,156.0
34.0,0.435,0.805,595.0,114.0,39.0,21.0,60.0
34.0,0.325,0.75,109.0,46.0,14.0,4.0,23.0
23.0,0.55,0.88,197.0,25.0,16.0,19.0,21.0
26.0,0.444,0.792,529.0,75.0,25.0,3.0,39.0
26.0,0.5253333333333333,0.451,196.0,22.666666666666668,27.333333333333332,44.0,34.0
27.0,0.375,1.0,8.0,0.0,1.0,0.0,2.0
29.0,0.382,0.7170000000000001,339.0,46.0,14.0,16.0,53.0
22.0,0.5329999999999999,0.625,201.0,14.0,16.0,16.0,31.0
32.0,0.39666666666666667,0.8716666666666666,642.6666666666666,282.6666666666667,30.666666666666668,9.333333333333334,114.66666666666667
29.0,0.445,0.752,1513.0,329.0,148.0,25.0,198.0
30.0,0.3419999999999999,0.719,158.66666666666666,64.66666666666667,13.333333333333334,2.0,20.0
23.0,0.3486666666666667,0.361,28.0,14.0,5.333333333333333,1.3333333333333333,8.666666666666666
37.0,0.433,0.33299999999999996,27.0,3.0,4.0,5.0,7.0
32.0,0.511,0.604,737.0,123.0,66.0,22.0,124.0
20.0,0.462,0.609,744.0,128.0,133.0,142.0,146.0
25.0,0.42100000000000004,0.5329999999999999,243.0,146.0,63.0,5.0,61.0
34.0,0.419,0.6920000000000001,273.0,90.0,35.0,25.0,45.0
22.0,0.34700000000000003,0.68,74.0,11.0,7.0,3.0,19.0
29.0,0.366,0.892,563.0,41.0,23.0,11.0,44.0
26.0,0.4,0.857,664.0,341.0,78.0,40.0,132.0
21.0,0.365,0.8590000000000001,319.0,67.0,20.0,17.0,40.0
23.0,0.405,0.8029999999999999,833.0,97.0,54.0,54.0,89.0
29.0,0.424,0.8370000000000001,386.0,27.0,19.0,12.0,42.0
24.0,0.523,0.752,1428.0,147.0,54.0,54.0,148.0
19.0,0.395,0.6920000000000001,83.0,4.0,4.0,9.0,11.0
26.0,0.414,0.7183333333333333,382.0,170.0,38.0,10.0,66.0
27.0,0.42200000000000004,0.8270000000000001,806.0,197.0,57.0,18.0,128.0
24.0,0.667,1.0,20.0,6.0,2.0,1.0,5.0
28.0,0.517,0.5820000000000001,557.0,72.0,29.0,54.0,95.0
26.0,0.489,0.733,593.0,102.0,31.0,9.0,88.0
21.0,0.45,0.7340000000000001,445.0,65.0,44.0,30.0,52.0
22.0,0.32299999999999995,0.861,254.0,21.0,21.0,13.0,22.0
29.0,0.43799999999999994,0.727,713.0,122.0,107.0,23.0,96.0
37.0,0.38799999999999996,0.8556666666666667,182.66666666666666,114.0,52.666666666666664,0.6666666666666666,41.333333333333336
26.0,0.38299999999999995,0.75,568.0,192.0,59.0,23.0,83.0
25.0,0.449,0.7879999999999999,648.0,155.0,60.0,44.0,54.0
26.0,0.381,0.825,351.0,87.0,28.0,2.0,35.0
34.0,0.494,0.8029999999999999,1446.0,210.0,25.0,147.0,158.0
24.0,0.36700000000000005,0.727,53.0,6.0,5.0,1.0,12.0
29.0,0.47600000000000003,0.757,1218.0,223.0,130.0,69.0,166.0
37.0,0.447,0.7809999999999999,868.0,144.0,46.0,24.0,92.0
32.0,0.365,0.715,356.0,49.0,18.0,14.0,49.0
23.0,0.397,0.649,184.0,18.0,17.0,8.0,24.0
23.0,0.368,0.6729999999999999,177.0,117.0,30.0,6.0,41.0
24.0,0.45899999999999996,0.784,398.0,68.0,27.0,22.0,60.0
22.0,0.22949999999999998,0.727,23.0,5.5,6.5,4.0,4.0
26.0,0.40866666666666673,0.7326666666666667,358.6666666666667,62.666666666666664,12.666666666666666,16.0,34.0
28.0,0.4223333333333333,0.39399999999999996,405.3333333333333,358.6666666666667,60.666666666666664,4.666666666666667,140.0
28.0,0.37633333333333335,0.7693333333333333,268.0,121.33333333333333,19.333333333333332,0.0,57.333333333333336
31.0,0.368,0.818,435.0,119.0,34.0,11.0,60.0
35.0,0.42200000000000004,0.7909999999999999,580.0,63.0,29.0,22.0,48.0
23.0,0.43799999999999994,0.679,503.0,188.0,45.0,11.0,85.0
30.0,0.406,0.8,108.0,41.0,11.0,4.0,18.0
23.0,0.27733333333333327,0.6556666666666667,46.0,5.333333333333333,6.666666666666667,2.6666666666666665,5.333333333333333
34.0,0.423,0.619,176.0,32.0,22.0,5.0,45.0
24.0,0.434,0.8289999999999998,744.6666666666666,308.0,41.333333333333336,6.0,124.0
28.0,0.385,1.0,37.0,10.0,1.0,0.0,2.0
34.0,0.444,0.684,432.0,61.0,32.0,11.0,52.0
22.0,0.22966666666666669,0.6589999999999999,60.0,12.666666666666666,4.0,0.6666666666666666,17.333333333333332
24.0,0.35600000000000004,0.8029999999999999,226.0,193.0,38.0,1.0,64.0
25.0,0.45899999999999996,0.828,198.0,27.0,16.0,9.0,18.0
24.0,0.396,0.82,943.0,105.0,97.0,31.0,128.0
25.0,0.41200000000000003,0.6709999999999999,307.0,55.0,28.0,43.0,36.0
26.0,0.535,0.772,566.0,55.0,16.0,84.0,73.0
22.0,0.414,0.763,433.0,83.0,30.0,12.0,45.0
28.0,0.44,0.8190000000000001,896.0,219.0,56.0,10.0,118.0
31.0,0.345,0.8,221.0,165.0,67.0,4.0,52.0
28.0,0.446,0.8240000000000001,802.0,84.0,18.0,125.0,107.0
28.0,0.455,0.858,1432.0,250.0,71.0,41.0,183.0
22.0,0.604,0.623,686.0,109.0,64.0,189.0,111.0
23.0,0.36,0.9229999999999999,27.5,7.0,3.0,0.0,8.5
26.0,0.426,0.835,1886.0,574.0,140.0,14.0,293.0
26.0,0.39899999999999997,0.8540000000000001,833.0,55.0,33.0,20.0,62.0
30.0,0.6459999999999999,0.574,137.0,14.0,6.0,19.0,25.0
23.0,0.337,0.8320000000000001,332.0,92.0,30.0,24.0,37.0
33.0,0.43799999999999994,0.7,128.0,29.0,14.0,41.0,39.0
25.0,0.35,1.0,22.0,4.0,3.0,0.0,2.0
29.0,0.368,0.706,134.0,45.0,10.0,0.0,18.0
25.0,0.47600000000000003,0.836,917.0,55.0,30.0,155.0,97.0
21.0,0.40299999999999997,0.763,153.0,46.0,23.0,1.0,24.0
22.0,0.489,0.7170000000000001,512.0,44.0,18.0,7.0,35.0
23.0,0.382,0.7859999999999999,261.0,130.0,40.0,4.0,81.0
22.0,0.433,0.782,470.0,226.0,93.0,9.0,83.0
29.0,0.368,0.75,20.0,3.0,4.0,0.0,4.0
29.0,0.5,0.7140000000000001,461.0,259.0,49.0,20.0,102.0
31.0,0.26566666666666666,0.5,16.0,2.6666666666666665,3.3333333333333335,2.0,2.0
36.0,0.446,0.765,276.0,51.0,27.0,27.0,33.0
28.0,0.38166666666666665,0.9076666666666666,227.33333333333334,29.333333333333332,16.666666666666668,14.0,20.0
23.0,0.452,0.7829999999999999,57.0,6.0,5.0,2.0,5.0
24.0,0.401,0.8059999999999999,299.0,155.0,30.0,2.0,49.0
23.0,0.396,0.8240000000000001,729.0,184.0,66.0,18.0,115.0
21.0,0.302,0.912,145.0,104.0,19.0,6.0,33.0
26.0,0.39299999999999996,0.647,425.0,88.0,24.0,53.0,61.0
26.0,0.48700000000000004,0.914,1900.0,619.0,163.0,16.0,249.0
34.0,0.373,0.7070000000000001,350.0,288.0,41.0,5.0,104.0
31.0,0.425,0.0,55.5,8.5,0.0,1.5,4.0
21.0,0.544,0.502,537.0,66.0,38.0,86.0,99.0
21.0,0.528,0.737,245.0,25.0,18.0,9.0,27.0
29.0,0.502,0.7170000000000001,640.0,71.0,36.0,75.0,77.0
23.0,0.5686666666666667,0.5433333333333333,252.66666666666666,28.0,12.666666666666666,16.0,32.0
34.0,0.45999999999999996,0.76875,217.0,46.5,14.5,8.0,17.5
23.0,0.528,0.606,386.0,36.0,18.0,59.0,37.0
23.0,0.41,0.7859999999999999,807.0,86.0,53.0,25.0,69.0
30.0,0.418,0.7759999999999999,278.0,75.0,53.0,21.0,38.0
26.0,0.4706666666666666,0.6476666666666667,714.0,115.33333333333333,82.66666666666667,16.666666666666668,78.0
23.0,0.48933333333333334,0.523,205.33333333333334,22.0,21.333333333333332,13.333333333333334,39.333333333333336
30.0,0.5579999999999999,0.75,428.0,78.0,35.0,37.0,60.0
38.0,0.512,0.74,1070.0,230.0,63.0,151.0,131.0
24.0,0.3633333333333333,0.5473333333333333,38.0,40.0,5.333333333333333,0.0,16.666666666666668
22.0,0.389,0.8009999999999999,804.0,127.0,20.0,14.0,82.0
28.0,0.5496666666666666,0.7196666666666666,523.3333333333334,36.666666666666664,22.0,64.66666666666667,77.33333333333333
22.0,0.466,0.7879999999999999,1164.0,124.0,69.0,36.0,115.0
28.0,0.373,0.615,51.0,24.0,11.0,4.0,10.0
33.0,0.495,0.627,539.0,86.0,129.0,30.0,86.0
32.0,0.486,0.7829999999999999,976.0,335.0,44.0,2.0,146.0
23.0,0.429,0.8,435.0,62.0,32.0,11.0,48.0
21.0,0.40299999999999997,0.667,507.0,157.0,48.0,8.0,113.0
25.0,0.45,1.0,6.0,1.0,1.0,0.0,4.0
24.0,0.402,0.769,199.0,40.0,15.0,11.0,35.0
29.0,0.402,0.853,1048.0,209.0,152.0,17.0,141.0
27.0,0.48700000000000004,0.581,567.0,83.0,43.0,41.0,88.0
22.0,0.368,0.752,973.0,328.0,65.0,15.0,124.0
23.0,0.547,0.6409999999999999,693.0,39.0,34.0,61.0,83.0
23.0,0.36725,0.8632500000000001,88.0,11.0,3.0,0.5,10.0
27.0,0.436,0.73,1143.0,720.0,92.0,9.0,185.0
20.0,0.38000000000000006,0.7713333333333333,80.66666666666667,48.666666666666664,12.0,3.3333333333333335,28.0
29.0,0.521,0.698,270.0,21.0,30.0,15.0,20.0
22.0,0.419,0.6809999999999999,190.0,42.0,33.0,9.0,30.0
25.0,0.5489999999999999,0.823,833.0,113.0,18.0,52.0,76.0
25.0,0.447,0.6940000000000001,1313.0,521.0,100.0,37.0,246.0
28.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0
32.0,0.6659999999999999,0.72,771.0,84.0,42.0,91.0,105.0
34.0,0.44799999999999995,0.703,261.0,46.0,21.0,13.0,41.0
22.0,0.3,0.4,22.0,8.0,3.0,0.0,6.0
22.0,0.436,0.8190000000000001,1292.0,295.0,120.0,19.0,204.0
38.0,0.33299999999999996,0.789,384.0,79.0,43.0,14.0,43.0
27.0,0.41200000000000003,0.813,650.0,105.0,33.0,2.0,50.0
27.0,0.414,0.804,753.0,124.0,59.0,45.0,87.0
28.0,0.44799999999999995,0.752,956.0,139.0,77.0,10.0,81.0
24.0,0.4159999999999999,0.7546666666666667,264.6666666666667,54.0,32.0,12.666666666666666,40.666666666666664
32.0,0.32299999999999995,0.5,22.0,18.0,1.0,1.0,8.0
23.0,0.263,0.5,15.0,8.0,6.0,1.0,4.0
33.0,0.386,0.8240000000000001,306.0,68.0,26.0,5.0,48.0
27.0,0.429,0.775,1085.0,134.0,58.0,29.0,110.0
23.0,0.231,0.583,20.0,3.0,3.0,0.0,3.0
19.0,0.42200000000000004,0.8420000000000001,778.0,276.0,54.0,10.0,193.0
33.0,0.48700000000000004,0.765,1143.0,153.0,69.0,14.0,156.0
30.0,0.45399999999999996,0.7879999999999999,606.0,178.0,80.0,21.0,133.0
25.0,0.342,0.589,18.666666666666668,3.3333333333333335,1.3333333333333333,0.0,3.3333333333333335
31.0,0.401,0.7659999999999999,491.0,180.0,30.0,10.0,82.0
20.0,0.473,0.6679999999999999,719.0,128.0,59.0,55.0,66.0
21.0,0.263,0.41700000000000004,18.0,2.0,6.0,0.0,4.0
24.0,0.366,0.654,132.0,29.0,16.0,11.0,36.0
29.0,0.505,0.7979999999999999,1249.0,263.0,68.0,121.0,107.0
31.0,0.485,0.649,562.0,70.0,30.0,41.0,34.0
25.0,0.41600000000000004,0.737,839.0,138.0,72.0,53.0,120.0
33.0,0.35600000000000004,0.733,65.0,14.0,4.0,1.0,2.0
23.0,0.41700000000000004,0.643,29.0,5.0,4.0,5.0,6.0
24.0,0.41,0.752,412.0,63.0,18.0,4.0,51.0
22.0,0.423,0.728,703.0,97.0,38.0,62.0,145.0
28.0,0.547,0.24433333333333332,14.666666666666666,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.0
27.0,0.47600000000000003,0.8390000000000001,352.0,31.0,19.0,36.0,54.0
23.0,0.45899999999999996,0.867,832.0,99.0,63.0,16.0,64.0
28.0,0.518,0.667,325.0,72.0,63.0,13.0,55.0
33.0,0.5660000000000001,0.746,300.0,27.0,18.0,41.0,47.0
28.0,0.585,0.57,577.0,138.0,52.0,83.0,94.0
33.0,0.4286666666666667,0.6513333333333334,92.0,23.333333333333332,10.666666666666666,6.666666666666667,14.666666666666666
22.0,0.521,0.355,1314.0,67.0,119.0,112.0,155.0
32.0,0.478,0.614,457.0,219.0,73.0,19.0,79.0
39.0,0.5523333333333333,0.7436666666666668,96.0,58.0,10.666666666666666,0.0,24.666666666666668
24.0,0.496,0.611,337.0,47.0,53.0,42.0,35.0
30.0,0.455,0.825,304.0,18.0,4.0,9.0,26.0
31.0,0.627,0.48,375.0,162.0,33.0,114.0,83.0
27.0,0.45,0.75,22.0,4.0,6.0,2.0,7.0
26.0,0.47100000000000003,0.785,384.0,25.0,10.0,22.0,41.0
20.0,0.45899999999999996,0.7609999999999999,1675.0,164.0,78.0,46.0,182.0
22.0,0.29600000000000004,0.9,28.0,0.0,5.0,0.0,4.0
23.0,0.31,0.85,115.0,19.0,14.0,5.0,15.0
22.0,0.493,0.758,1481.0,116.0,78.0,125.0,121.0
30.0,0.408,0.7440000000000001,380.0,24.0,22.0,5.0,17.0
30.0,0.386,0.617,383.0,52.0,26.0,16.0,28.0
21.0,0.41700000000000004,0.674,505.0,118.0,27.0,13.0,100.0
29.0,0.505,0.764,514.0,51.0,21.0,52.0,67.0
30.0,0.44299999999999995,0.84,909.0,144.0,25.0,10.0,82.0
23.0,0.43799999999999994,0.6809999999999999,593.0,99.0,48.0,9.0,61.0
25.0,0.447,0.78,1155.0,158.0,117.0,19.0,109.0
23.0,0.35700000000000004,0.765,76.0,15.0,7.0,6.0,6.0
22.0,0.429,0.718,531.0,79.0,52.0,10.0,99.0
33.0,0.4343333333333333,0.9273333333333333,136.66666666666666,77.33333333333333,9.333333333333334,0.6666666666666666,35.333333333333336
23.0,0.542,0.628,454.0,29.0,19.0,133.0,71.0
26.0,0.499,0.727,749.0,170.0,28.0,17.0,83.0
27.0,0.603,0.763,297.0,21.0,12.0,23.0,29.0
20.0,0.42700000000000005,0.727,436.0,52.0,25.0,22.0,54.0
26.0,0.433,0.833,887.0,99.0,29.0,5.0,115.0
33.0,0.527,0.737,485.0,176.0,26.0,21.0,97.0
22.0,0.449,0.767,958.0,162.0,54.0,11.0,112.0
28.0,0.6729999999999999,0.542,83.0,6.0,5.0,15.0,10.0
22.0,0.4,1.0,5.0,0.0,0.0,1.0,0.0
30.0,0.5489999999999999,0.845,473.0,74.0,33.0,55.0,42.0
26.0,0.36833333333333335,0.7306666666666667,221.33333333333334,113.33333333333333,19.333333333333332,4.666666666666667,38.0
24.0,0.415,0.852,1018.0,263.0,61.0,20.0,177.0
30.0,0.42700000000000005,0.643,305.0,57.0,20.0,23.0,33.0
30.0,0.4503333333333333,0.8710000000000001,136.66666666666666,36.0,6.666666666666667,1.3333333333333333,15.333333333333334
23.0,0.35050000000000003,0.75,30.0,20.5,9.0,3.0,9.0
27.0,0.511,0.787,1501.0,147.0,58.0,124.0,175.0
23.0,0.406,0.524,79.0,15.0,10.0,2.0,11.0
24.0,0.44799999999999995,0.8270000000000001,1666.0,341.0,97.0,23.0,196.0
28.0,0.409,0.75,753.0,63.0,53.0,29.0,70.0
31.0,0.34299999999999997,0.872,142.0,88.0,19.0,5.0,25.0
25.0,0.39399999999999996,0.75,70.0,10.0,10.0,2.0,2.0
25.0,0.325,0.875,34.0,6.0,2.0,3.0,4.0
21.0,0.41,0.792,283.0,108.0,36.0,6.0,44.0
32.0,0.556,0.736,351.0,32.0,12.0,9.0,22.0
31.0,0.434,0.8290000000000001,1573.0,299.0,62.0,38.0,176.0
35.0,0.424,0.833,63.0,10.0,9.0,1.0,3.0
